n_evt,gpz,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
97,19.222265,0.0,0.0,0.0,0.0,-17.50999999999999,-5.989999999999995,-13.106757,-2.9577446,1896.777,-1.084544,-0.12496842,48.32257,0.02554465,-9999,-11.931915283203125,-35.91411209106445,-12.988407135009766,-9.43876838684082,-9999
98,79.91993,0.0,0.0,0.0,0.0,4.610000000000014,10.600000000000009,5.9081063,13.966279,1896.8134,-0.17628092,-0.034000967,50.304714,0.006028832,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
99,54.929623,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,9.567007,6.8244724,1896.8301,-0.4314446,-0.035130076,52.360275,0.008273069,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
100,91.974205,6.8971217829533,0.0,1.7487491616520807,1.2364951113136987e-06,4.610000000000014,16.13000000000001,9.51455,17.382055,1896.8181,-0.1710876,0.03381239,50.516373,0.0064009265,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
101,74.58735,0.0,0.0,0.0,1.7763568394002505e-15,-6.449999999999989,10.600000000000009,-5.143931,14.784206,1896.7974,-0.32467437,0.092992716,50.47721,0.005893395,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
102,83.99533,0.0,0.0,0.0,0.0,-0.9199999999999875,10.600000000000009,0.74125147,11.627592,1896.8035,-0.26078102,0.07289936,50.44669,0.00513233,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,9.891231536865234,9.164667129516602
103,61.302753,0.0,0.0,0.0,0.0,10.140000000000015,10.600000000000009,11.95594,14.609999,1896.8213,-0.2893823,-0.09421973,50.001896,0.00829799,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
104,43.520153,0.0,0.0,0.0,0.0,10.140000000000015,16.13000000000001,14.562789,18.388216,1896.8295,-0.3140859,0.016586164,49.743847,0.0102037275,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
105,88.284996,0.0,0.0,8.881784197001252e-16,0.0,4.610000000000014,10.600000000000009,7.199609,12.489479,1896.8147,-0.26389968,-0.03272502,51.83334,0.005222084,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
106,71.43528,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-1.6484476,9.503879,1896.8008,-0.34071645,0.024855118,51.90573,0.0058242492,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
107,84.50308,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,7.8463345,8.483918,1896.8219,-0.15751162,-0.020902487,51.945004,0.0053609028,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
108,36.994164,0.0,0.0,0.0,0.0,-0.9199999999999875,16.13000000000001,3.5179207,21.590567,1896.7968,-0.68523175,0.08775795,49.58733,-9999,32.62678909301758,11.228084564208984,33.565887451171875,33.33159255981445,-9999,-10.165332794189453
109,37.086815,0.0,0.0,0.0,0.0,-0.9199999999999875,5.070000000000007,5.3092127,6.7856817,1896.8223,-0.3794737,0.16445205,49.589836,0.011976444,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
110,24.713545,0.0,0.0,0.0,0.0,-11.97999999999999,10.600000000000009,-5.4193516,15.404393,1896.795,-0.5217873,-0.07916548,48.562115,0.017501883,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
111,98.2908,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,6.982182,7.482005,1896.8208,-0.2600897,0.044636495,51.80326,0.0044869487,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
112,46.063866,0.0,0.0,0.0,0.0,-0.9199999999999875,-5.989999999999995,4.3087053,-2.3709388,1859.863,-0.35382187,-0.11902082,50.076427,0.009433982,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,9.891231536865234,-10.165332794189453
113,58.128265,2.6068669999744056,2.6068669999744056,0.8520938448969514,1.1136104831975115,-6.449999999999989,10.600000000000009,-3.6309383,15.912897,1896.7953,-0.3163139,0.09875391,50.322025,0.011921105,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
114,82.818565,2.7650000000000006,5.530000000000001,0.6766870025531954,1.3533740051063756,-6.449999999999989,10.600000000000009,-3.4987607,13.770744,1896.7996,-0.29544154,-0.039717115,50.62844,0.0057414225,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
115,89.70343,2.7650000000000006,0.0,1.0503292105232038,1.1356852376604053e-08,-0.9199999999999875,-0.45999999999999375,5.800731,1.3525785,1859.8625,-0.28099597,-0.05327628,51.831375,0.0050922194,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
116,16.505154,2.7650000000000006,0.0,2.756157206279677,6.910988620609139e-07,-11.97999999999999,21.66000000000001,-9.977951,23.12162,1896.7771,-1.4731747,0.13528472,47.88645,0.02790144,-9999,34.388084411621094,-9999,33.33159255981445,-9999,-29.495332717895508
117,97.27076,0.0,0.0,0.0,0.0,-0.9199999999999875,-0.45999999999999375,5.6119523,3.9972587,1896.8193,-0.27685186,-0.008270537,51.923306,0.004575266,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
118,96.55629,0.0,0.0,0.0,0.0,-0.9199999999999875,5.070000000000007,0.7025526,7.646157,1896.8094,-0.21447925,-0.04587126,51.89422,0.004470708,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
119,14.486307,0.0,0.0,0.0,0.0,-0.9199999999999875,-11.519999999999996,1.8091986,-8.661148,1859.8544,-0.951481,-0.37929964,47.261986,0.03447913,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,-9.43876838684082,-9999
120,87.626045,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-4.460477,15.514984,1896.792,-0.28762233,-0.06911097,50.29206,0.006401629,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
121,69.41757,2.6068669999744056,2.6068669999744056,1.009845296876981,0.5265802019505534,-0.9199999999999875,16.13000000000001,3.0958202,20.480568,1896.8003,-0.37636143,0.04596556,51.95256,0.010911723,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
122,28.414091,0.0,2.7650000000000006,1.285450071344987e-07,0.9358044512676219,-6.449999999999989,5.070000000000007,-2.6394835,5.8520827,1896.7992,-0.51253915,-0.24240638,48.815353,0.018174443,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
123,71.60514,0.0,0.0,7.487715803665861e-06,3.5368225419871564e-06,-200.0,-94.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
123,71.60514,8.17898030013522,4.585233772666341,1.586726055800215,1.0417395480606186,4.610000000000014,16.13000000000001,8.035225,18.644442,1896.8156,-0.24017344,-0.022692466,50.12962,0.012887376,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,9.891231536865234,9.164667129516602
124,65.13477,6.057811486007139,3.497479092146228,1.7003562743833787,1.0492994609951716,-11.97999999999999,16.13000000000001,-5.8764567,19.70353,1896.7936,-0.35723537,0.089700215,50.41626,0.013167191,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
125,20.489729,0.0,0.0,0.0,5.551115123125783e-17,4.610000000000014,-0.45999999999999375,6.633663,0.6618969,1896.8184,-0.7170341,-0.29400235,48.331142,-9999,9.466787338256836,-11.931915283203125,-12.754112243652344,-12.988407135009766,-9.43876838684082,28.494667053222656
126,80.09514,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-4.413556,12.261203,1896.7971,-0.2957258,0.02515897,50.59686,0.0067592803,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
127,26.659754,0.0,2.7650000000000006,3.1717663937709136e-07,0.68965378716676,-11.97999999999999,10.600000000000009,-8.674142,11.008878,1896.7922,-0.767532,0.23498514,48.995403,0.016533282,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
128,34.466026,0.0,0.0,0.0,0.0,-0.9199999999999875,5.070000000000007,1.9001718,11.079324,1896.8105,-0.36915728,-0.21772686,49.63143,0.012513123,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
129,12.910256,0.0,0.0,0.0,0.0,-23.039999999999992,5.070000000000007,-16.99535,10.601904,1896.7795,-1.2089012,0.10297736,47.219994,0.035107933,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-29.495332717895508
130,54.118515,0.0,2.7650000000000006,0.0,1.1515202114863985,10.140000000000015,5.070000000000007,15.72039,10.927286,1896.8322,-0.25459006,0.030572046,50.121315,0.009044015,9.466787338256836,-9999,10.405887603759766,10.171592712402344,-9999,9.164667129516602
131,42.55434,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,10.950171,18.749187,1896.8142,-0.4038945,0.13238522,49.70727,0.01076138,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
132,77.3044,4.585233772666341,4.585233772666341,1.1519408427583846,0.991050841337896,-6.449999999999989,10.600000000000009,-2.07962,11.636091,1896.8026,-0.1932996,0.057633772,50.406418,0.009136542,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-144.74876403808594,-10.165332794189453
133,29.064104,0.0,0.0,1.7763568394002505e-15,0.0,-11.97999999999999,-0.45999999999999375,-6.998708,3.130027,1859.8853,-0.8339244,0.10403624,49.067486,0.015168058,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
134,82.32459,6.057811486007139,5.639515582033622,2.496029728542894,3.4338105747612966,-0.9199999999999875,10.600000000000009,4.049275,16.242222,1896.8057,-0.29409006,0.069278196,50.44107,0.009514493,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
135,37.406963,0.0,0.0,0.0,0.0,-6.449999999999989,-5.989999999999995,-0.20759717,-2.9359424,1859.872,-0.3646909,-0.12776783,49.83233,0.011980315,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,-9.43876838684082,-9999
136,64.542465,2.3945602414639735,3.910300499961609,0.7107365834608435,1.6291019098991086,4.610000000000014,5.070000000000007,6.349554,10.039249,1896.8224,-0.39032462,-0.05796073,50.29094,0.009601225,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
137,18.095736,0.0,0.0,0.0,5.551115123125783e-17,-11.97999999999999,-0.45999999999999375,-6.195144,5.1751947,1896.7982,-0.7348059,-0.21522813,48.039753,0.024457898,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
138,17.140596,2.6068669999744056,2.6068669999744056,1.1020589190701282,0.9104675874023641,4.610000000000014,16.13000000000001,6.402364,16.705654,1896.8021,-0.88671577,0.09609975,49.23974,0.028913457,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
139,79.695244,0.0,0.0,1.1102230246251565e-16,0.0,-0.9199999999999875,16.13000000000001,1.5738045,19.377588,1896.8027,-0.2724195,-0.0060929107,50.60731,0.0053463327,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
140,27.280527,0.0,0.0,0.0,5.551115123125783e-17,-6.449999999999989,-0.45999999999999375,-1.7098743,2.4459727,1859.8627,-0.6162568,0.084107645,48.88022,0.0155736385,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
141,38.22112,0.0,0.0,0.0,8.881784197001252e-16,-0.9199999999999875,5.070000000000007,1.6579223,8.4487095,1896.8179,-0.5580292,0.18790166,49.520466,0.011564494,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
142,54.59363,2.7650000000000006,0.0,0.9898542800683838,1.9450943295523126e-07,-6.449999999999989,-5.989999999999995,-0.69218355,-2.526387,1859.8685,-0.3175531,-0.11455992,50.168674,0.011512973,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,-9.43876838684082,-9999
143,12.556348,2.7650000000000006,0.0,1.8412604424527605,0.0,-28.569999999999993,-11.519999999999996,-24.19848,-8.010361,1859.9271,-1.8963705,-0.49662566,46.611687,0.034229923,-9999,-11.931915283203125,-9999,-12.988407135009766,-48.09877014160156,-9999
144,39.682213,0.0,0.0,8.881784197001252e-16,0.0,-6.449999999999989,16.13000000000001,-3.7898102,16.764153,1896.7892,-0.6096815,0.1804294,50.06472,0.010554149,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
145,68.31236,4.585233772666341,2.7650000000000006,1.193657664107344,1.1299681526708036,-0.9199999999999875,5.070000000000007,1.6984982,8.254732,1896.8138,-0.27126905,0.084589034,50.224056,0.014483521,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
146,77.82464,0.0,0.0,0.0,0.0,10.140000000000015,5.070000000000007,12.987072,9.000929,1896.828,-0.28680778,0.069147065,52.020893,0.006006905,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
147,30.715334,2.7650000000000006,0.0,0.6479305094503652,1.024656757968274e-07,4.610000000000014,5.070000000000007,9.147789,6.93263,1896.8281,-0.58750665,0.1009525,49.137894,0.015136209,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
148,26.49567,4.515226092530326,0.0,2.6988096796033183,1.0381196473799104e-07,-6.449999999999989,10.600000000000009,0.3843782,14.378797,1896.8048,-0.67194307,-0.02786253,48.277813,0.02216442,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
149,82.724556,2.6068669999744056,2.6068669999744056,0.5820678323869655,1.1922678976579166,-6.449999999999989,10.600000000000009,-0.2751647,11.834863,1896.805,-0.2968538,0.026737835,52.15314,0.007259356,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
150,67.90457,0.0,0.0,0.0,0.0,10.140000000000015,16.13000000000001,14.201251,17.29974,1896.828,-0.26542446,-0.0879307,50.255035,0.0062624724,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
151,66.27502,0.0,0.0,0.0,0.0,10.140000000000015,5.070000000000007,13.16039,7.805282,1896.8309,-0.26499137,0.0065448345,52.274178,0.006755792,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
152,95.78054,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-0.27369967,14.608984,1896.8018,-0.5735553,0.09956451,157.05228,0.0056261793,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9.43876838684082,-10.165332794189453
153,38.33935,2.6068669999744056,2.6068669999744056,1.5018079651987197,0.5522413903353361,4.610000000000014,-0.45999999999999375,6.5764265,3.1330512,1859.8434,-0.52175474,-0.062495038,49.457325,0.013531213,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
154,98.12743,0.0,0.0,0.0,0.0,4.610000000000014,10.600000000000009,9.009729,12.98819,1896.8223,-0.2637763,-0.042813238,50.63862,0.0044066464,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
155,13.718058,0.0,0.0,0.0,0.0,-23.039999999999992,5.070000000000007,-16.947794,8.918422,1896.7938,-1.4633101,-0.11008924,47.28678,0.03150473,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-29.495332717895508
156,61.285084,0.0,2.7650000000000006,1.7621084122851058e-07,0.8996732356841097,10.140000000000015,-0.45999999999999375,15.040596,2.150454,1859.8307,-0.30044663,0.017113049,50.153004,0.0079673035,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
157,14.956518,2.7650000000000006,0.0,1.4627686759312586,8.875041922729844e-08,-17.50999999999999,-5.989999999999995,-13.537676,-0.56269306,1859.9196,-1.6786205,-0.08423319,47.51901,-9999,-9999,-11.931915283203125,-9999,-12.988407135009766,-28.768768310546875,-9999
158,90.08922,0.0,0.0,8.881784197001252e-16,0.0,-6.449999999999989,16.13000000000001,-1.4156584,20.745918,1896.7988,-0.22706008,0.054803133,50.41753,0.005049029,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
159,38.702637,2.7650000000000006,0.0,1.6355016163052463,4.7326979652349596e-07,-0.9199999999999875,16.13000000000001,5.3684144,20.629812,1896.8052,-0.3150034,0.17564121,49.904427,0.013033788,32.62678909301758,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
160,47.145756,2.7650000000000006,0.0,0.7842279637729778,1.1734737087800429e-08,-6.449999999999989,-0.45999999999999375,-0.3685761,2.2868953,1859.8774,-0.47642946,-0.15607989,49.936954,0.01160688,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
161,14.771676,2.7650000000000006,0.0,2.637139581210635,1.927809401067475e-07,-23.039999999999992,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
162,25.64254,0.0,0.0,0.0,0.0,-17.50999999999999,10.600000000000009,-13.708894,13.84653,1896.7903,-1.0087798,0.21183494,48.73867,0.017916914,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
163,99.62674,0.0,0.0,0.0,0.0,10.140000000000015,10.600000000000009,11.679776,13.520882,1896.822,-0.23275843,0.04513568,50.569202,0.0045345807,9.466787338256836,-9999,10.405887603759766,10.171592712402344,-9999,9.164667129516602
164,70.71629,0.0,0.0,0.0,0.0,10.140000000000015,-0.45999999999999375,13.608827,2.3856313,1859.8386,-0.26623476,-0.08963617,52.018936,0.006356806,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
165,51.840385,5.530000000000001,2.7650000000000006,1.8200522034935418,0.9100261017467888,-6.449999999999989,5.070000000000007,-1.8633875,9.148143,1896.7983,-0.43860298,-0.02570616,49.940613,0.010773144,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
166,86.405975,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-4.247852,10.594233,1896.8004,-0.26034483,-0.030723566,50.464695,0.0049360753,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9.43876838684082,-10.165332794189453
167,86.6372,0.0,0.0,0.0,0.0,10.140000000000015,-0.45999999999999375,12.701923,3.590273,1896.8344,-0.21236868,0.020075612,50.34387,0.0061199088,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
168,34.67763,2.7650000000000006,4.58523377266634,1.0381436101394899,1.5701093703512383,-6.449999999999989,10.600000000000009,-1.0430694,13.049984,1896.8143,-0.7600245,-0.07499887,52.869698,0.015279015,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
169,23.171719,0.0,0.0,0.0,0.0,-11.97999999999999,-0.45999999999999375,-9.037809,0.97252524,1859.9023,-1.0450411,-0.16431911,48.765553,0.0194563,-9999,11.228084564208984,-9999,10.171592712402344,-9.43876838684082,-9999
170,37.09803,2.7650000000000006,2.7650000000000006,1.6267601445160764,1.4816386012132992,-11.97999999999999,10.600000000000009,-6.004565,15.553309,1896.7898,-0.43117917,-0.075023,49.63512,0.018318968,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
171,55.946404,0.0,0.0,0.0,8.881784197001252e-16,4.610000000000014,5.070000000000007,6.630376,7.5088477,1896.819,-0.30693433,-0.10309855,50.364155,0.007604325,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
172,29.487808,0.0,0.0,0.0,0.0,-0.9199999999999875,-5.989999999999995,1.2696841,-1.2255278,1859.8842,-0.72067225,-0.05118251,48.892128,0.015475119,9.466787338256836,-11.931915283203125,-12.754112243652344,-12.988407135009766,-9.43876838684082,-9999
173,53.875286,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,9.04911,16.59332,1896.817,-0.47299483,0.07102809,49.968586,0.008523357,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
174,58.740353,0.0,0.0,0.0,0.0,-0.9199999999999875,10.600000000000009,3.0487785,15.9271145,1896.8091,-0.37152496,-0.047391348,49.872414,0.0077187875,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
