Label,gpz,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
0,50.35458,9.015169237,11.40840923,1.668891996,2.382144908,4.61,21.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,14.830687,10.46927148,11.58586338,2.219361808,2.245408787,-28.57,-11.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,72.38894,39.51895776,11.88930977,3.935377716,2.85367641,-6.45,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,60.26631,11.24389524,10.65067335,1.750219909,1.65508038,4.61,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,57.419506,12.63725665,11.72863838,5.977706641,2.305834422,4.61,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,70.729706,10.34636124,9.199893829,2.097225557,1.711203639,10.14,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,59.46155,9.67904124,9.303532723,2.809774895,1.725593342,10.14,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,28.179504,10.34312534,10.55578159,2.263892687,2.253234264,-6.45,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,28.179504,7.410108291,5.782310726,1.591766529,1.740497097,-111.52,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,7.7684793,12.96899958,6.318628323,3.329215466,1.584245637,-61.75,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,42.078686,9.674564061,9.561142039,1.778259111,1.410588192,4.61,-0.46,7.3893247,2.8043418,1859.852,-0.47917557,0.08299142,49.916615,1.023613,-9999,-9999,-9999,-9999,-9999,-9999
0,18.53357,7.602493078,8.673466089,1.600228128,2.807501114,-17.51,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,66.85452,12.74176913,12.43605433,1.960504082,2.483978671,10.14,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,37.34771,9.068001005,9.650690643,2.063925035,2.319289566,-0.92,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,36.75612,11.12329455,8.58406716,3.845934769,2.333543876,-0.92,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,52.447872,11.23245548,9.47473187,2.40351877,1.563084848,-0.92,10.6,8.630688,2.9985645,1896.8397,0.001868015,-0.011306772,0.44449106,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,34.736675,9.689586685,8.771724138,2.884214184,1.634598036,-6.45,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,70.772194,12.29515713,11.1225217,1.985204439,1.996194148,-0.92,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,69.829994,11.63466606,9.775074704,2.89218792,2.156265251,4.61,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,63.88799,11.68389613,9.211291909,2.236678181,2.635055271,10.14,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,75.87146,10.92436675,12.61253962,1.899060328,2.315874058,-6.45,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,22.119377,12.19786212,9.829974869,1.918673022,2.927934232,-23.04,21.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,34.122013,12.84553169,10.2892061,2.654069132,2.954442868,-0.92,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,76.97657,10.21138454,10.677906,1.690921415,1.535703474,4.61,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,23.415564,9.601201225,12.52077976,2.943150287,1.790786393,-6.45,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,26.514627,9.10726065,8.169107635,3.574063676,1.437453907,-0.92,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,76.18644,13.98417578,10.83618491,2.66176101,2.191294908,-0.92,5.07,1.3599008,8.063079,1896.8123,-0.2638006,0.065049246,50.540615,0.99090797,-9999,-9999,-9999,-9999,-9999,-9999
0,55.422424,10.87949131,11.43747968,2.805818372,1.872612697,-0.92,5.07,0.7961947,7.1268578,1896.8112,-0.39788377,-0.06592835,50.138676,1.0555128,-9999,-9999,-9999,-9999,-9999,-9999
0,41.427204,10.31463591,10.65198795,4.867662467,1.931508691,4.61,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,56.758778,10.25143793,9.514108967,2.150802196,1.566599261,4.61,-5.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,27.479095,7.951879135,8.519186913,2.963758488,2.20579383,-6.45,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,30.984413,10.94418529,8.607706585,7.344402512,2.996119551,-6.45,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,33.782547,9.132076841,8.379904976,1.434571008,1.676426421,4.61,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,56.892033,12.53042055,10.43386202,5.208630105,1.82686414,-6.45,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,19.812742,7.315502375,9.840707122,2.246664638,2.200609503,-0.92,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,21.276632,9.792633033,10.01291012,3.050192517,2.465742234,-17.51,-5.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,31.35009,8.057997311,8.243637277,2.714399668,1.398325052,-6.45,-5.99,-0.04491478,-2.5439055,1859.872,-0.6447982,-0.15845385,49.43025,1.0294713,-9999,-9999,-9999,-9999,-9999,-9999
0,8.112249,9.754003167,9.558512333,3.08708077,1.860394359,-34.1,-28.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,66.63835,11.80309234,12.44720149,2.646623916,1.72329957,4.61,-0.46,6.051057,4.2154264,1896.8212,-0.28821257,-0.04669595,52.01635,1.0019653,-9999,-9999,-9999,-9999,-9999,-9999
0,13.196581,8.242210919,6.634724214,2.173943484,1.291670491,-23.04,-17.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,43.88986,10.14297105,9.900116847,4.961198703,2.026905185,4.61,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,65.47706,10.9212628,13.26207114,2.90622682,1.728041411,10.14,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.148025,7.807058824,5.671696743,2.582181833,1.972941558,-28.57,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
