Label,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
1,11.651152774537367,11.444781951107142,2.2252905171615533,1.6471438262519573,10.140000000000015,16.13000000000001,15.698401,19.814049,1896.8312,0.50022626,0.050912518,49.786243,1.0847551,-9999,-9999,-9999,-9999,-9999,-9999
1,8.785975685716416,11.480510387173558,2.757632821466886,2.6873817219141984,26.730000000000018,21.66000000000001,27.492748,22.372326,1896.8386,0.716587,0.1283244,49.264442,0.9848146,-9999,-9999,-9999,-9999,-9999,-9999
1,11.605666659652023,15.296885695480944,2.2542125940159745,1.86417125829691,15.670000000000016,-0.45999999999999375,20.160784,3.5531757,1896.8469,0.38587978,0.12130946,50.06667,1.0623894,-9999,-9999,-9999,-9999,-9999,-9999
1,9.683544030983695,5.818713345749208,1.4638600884490713,2.5865118674266085,43.32000000000002,27.190000000000012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,2.3945602414639735,3.9103004999616036,0.9967312041747343,2.778378574904904,4.610000000000014,27.190000000000012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,12.25331482928418,7.850715092852105,5.49178961513148,2.8607303726185287,21.200000000000017,10.600000000000009,24.495693,15.9982195,1896.822,0.999191,0.08695154,49.088295,1.3267738,-9999,-9999,-9999,-9999,-9999,-9999
1,11.06253873525667,8.787746864213544,2.9631569895756313,1.5970077699591394,15.670000000000016,16.13000000000001,21.238377,18.528528,1896.8422,0.29041734,0.08213816,50.076332,1.2267171,-9999,-9999,-9999,-9999,-9999,-9999
1,12.78945115329306,6.681641907513971,6.116510221989165,1.657854401300174,48.85000000000002,-0.45999999999999375,49.159325,1.9512058,1859.7255,2.05387,-0.41027546,45.426754,1.077023,-9999,-9999,-9999,-9999,-9999,-9999
1,11.508992830666434,9.360609699063335,1.5579358759514408,1.4516639767856951,15.670000000000016,5.070000000000007,18.69012,8.231898,1896.8456,0.32188824,-0.011736541,50.42045,0.998719,-9999,-9999,-9999,-9999,-9999,-9999
1,10.694511022014987,10.74354617607706,4.911280647381804,1.5172070244287685,15.670000000000016,-0.45999999999999375,16.95901,2.1674716,1896.8516,0.4804148,-0.003406275,48.82744,1.4328467,-9999,-9999,-9999,-9999,-9999,-9999
